ID,Subsystem,Path,Owner,Role,Phase,Status,DeclaredLang,ImplLang,Build,KyraWave,TargetDir,_source,Title,Area,Priority,Language,FileType,Tags,Description,PlanToConvertToKyra,OrderHint,id,title,language,path
S096,Kyra+Impulse+Tract,repos/kyra/src/module_046.rs,Core Team,module_046,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S118,Kyra+Impulse+Tract,repos/kyra/src/module_068.rs,Core Team,module_068,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S124,Kyra+Impulse+Tract,repos/kyra/src/module_074.rs,Core Team,module_074,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S127,Kyra+Impulse+Tract,repos/kyra/src/module_077.rs,Core Team,module_077,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S128,Kyra+Impulse+Tract,repos/kyra/src/module_078.rs,Core Team,module_078,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S129,Kyra+Impulse+Tract,repos/kyra/src/module_079.rs,Core Team,module_079,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S152,Kyra+Impulse+Tract,repos/kyra/src/module_102.rs,Core Team,module_102,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S159,Kyra+Impulse+Tract,repos/kyra/src/module_109.rs,Core Team,module_109,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S162,Kyra+Impulse+Tract,repos/kyra/src/module_112.rs,Core Team,module_112,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S165,Kyra+Impulse+Tract,repos/kyra/src/module_115.rs,Core Team,module_115,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S175,Kyra+Impulse+Tract,repos/kyra/src/module_125.rs,Core Team,module_125,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S181,Kyra+Impulse+Tract,repos/kyra/src/module_131.rs,Core Team,module_131,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S187,Kyra+Impulse+Tract,repos/kyra/src/module_137.rs,Core Team,module_137,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S189,Kyra+Impulse+Tract,repos/kyra/src/module_139.rs,Core Team,module_139,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S190,Kyra+Impulse+Tract,repos/kyra/src/module_140.rs,Core Team,module_140,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S194,Kyra+Impulse+Tract,repos/kyra/src/module_144.rs,Core Team,module_144,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S206,Kyra+Impulse+Tract,repos/kyra/src/module_156.rs,Core Team,module_156,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S219,Kyra+Impulse+Tract,repos/kyra/src/module_169.rs,Core Team,module_169,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S231,Kyra+Impulse+Tract,repos/kyra/src/module_181.rs,Core Team,module_181,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S030,Kyra+Impulse+Tract,repos/kyra/src/pooling.rs,Core Team,pooling,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/src,coding_plan_v1.csv,,,,,,,,,,,,,
S027,Kyra+Impulse+Tract,repos/kyra/tests/blas_like.rs,Core Team,blas_like,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S023,Kyra+Impulse+Tract,repos/kyra/tests/jit_driver.rs,Core Team,jit_driver,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S038,Kyra+Impulse+Tract,repos/kyra/tests/kernel_launch_cpu.rs,Core Team,kernel_launch_cpu,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S039,Kyra+Impulse+Tract,repos/kyra/tests/kernel_launch_gpu.rs,Core Team,kernel_launch_gpu,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S044,Kyra+Impulse+Tract,repos/kyra/tests/memory_layout.rs,Core Team,memory_layout,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S057,Kyra+Impulse+Tract,repos/kyra/tests/module_007.rs,Core Team,module_007,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S065,Kyra+Impulse+Tract,repos/kyra/tests/module_015.rs,Core Team,module_015,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S069,Kyra+Impulse+Tract,repos/kyra/tests/module_019.rs,Core Team,module_019,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S073,Kyra+Impulse+Tract,repos/kyra/tests/module_023.rs,Core Team,module_023,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S077,Kyra+Impulse+Tract,repos/kyra/tests/module_027.rs,Core Team,module_027,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S083,Kyra+Impulse+Tract,repos/kyra/tests/module_033.rs,Core Team,module_033,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S087,Kyra+Impulse+Tract,repos/kyra/tests/module_037.rs,Core Team,module_037,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S104,Kyra+Impulse+Tract,repos/kyra/tests/module_054.rs,Core Team,module_054,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S111,Kyra+Impulse+Tract,repos/kyra/tests/module_061.rs,Core Team,module_061,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S138,Kyra+Impulse+Tract,repos/kyra/tests/module_088.rs,Core Team,module_088,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S151,Kyra+Impulse+Tract,repos/kyra/tests/module_101.rs,Core Team,module_101,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S154,Kyra+Impulse+Tract,repos/kyra/tests/module_104.rs,Core Team,module_104,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S161,Kyra+Impulse+Tract,repos/kyra/tests/module_111.rs,Core Team,module_111,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S183,Kyra+Impulse+Tract,repos/kyra/tests/module_133.rs,Core Team,module_133,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S191,Kyra+Impulse+Tract,repos/kyra/tests/module_141.rs,Core Team,module_141,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S200,Kyra+Impulse+Tract,repos/kyra/tests/module_150.rs,Core Team,module_150,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S201,Kyra+Impulse+Tract,repos/kyra/tests/module_151.rs,Core Team,module_151,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S207,Kyra+Impulse+Tract,repos/kyra/tests/module_157.rs,Core Team,module_157,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S209,Kyra+Impulse+Tract,repos/kyra/tests/module_159.rs,Core Team,module_159,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S218,Kyra+Impulse+Tract,repos/kyra/tests/module_168.rs,Core Team,module_168,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S049,Kyra+Impulse+Tract,repos/kyra/tests/tests_codegen.rs,Core Team,tests_codegen,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S050,Kyra+Impulse+Tract,repos/kyra/tests/tests_numerics.rs,Core Team,tests_numerics,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S536,Kyra+Impulse+Tract,repos/kyra/tests/tests_speculative.rs,Core Team,EAGLE-style multi-token prediction heads,"P1,P2,P7",[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/kyra/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S036,Kyra+Impulse+Tract,repos/tract/kernels/cpu/autotune.cpp,Core Team,autotune,P1-P2-P7,[ ],C++,c,cmake+c99,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S043,Kyra+Impulse+Tract,repos/tract/kernels/cpu/cuda_streams.cpp,Core Team,cuda_streams,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S055,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_005.cpp,Core Team,module_005,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S058,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_008.cpp,Core Team,module_008,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S062,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_012.cpp,Core Team,module_012,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S109,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_059.cpp,Core Team,module_059,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S112,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_062.cpp,Core Team,module_062,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S131,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_081.cpp,Core Team,module_081,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S145,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_095.cpp,Core Team,module_095,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S158,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_108.cpp,Core Team,module_108,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S169,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_119.cpp,Core Team,module_119,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S170,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_120.cpp,Core Team,module_120,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S221,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_171.cpp,Core Team,module_171,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S225,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_175.cpp,Core Team,module_175,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S234,Kyra+Impulse+Tract,repos/tract/kernels/cpu/module_184.cpp,Core Team,module_184,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S020,Kyra+Impulse+Tract,repos/tract/kernels/cpu/pass_alias.cpp,Core Team,pass_alias,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S046,Kyra+Impulse+Tract,repos/tract/kernels/cpu/strides.cpp,Core Team,strides,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S006,Kyra+Impulse+Tract,repos/tract/kernels/cpu/type_checker.cpp,Core Team,type_checker,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S005,Kyra+Impulse+Tract,repos/tract/kernels/cpu/types.cpp,Core Team,types,P1-P2-P7,[ ],C++,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/cpu,coding_plan_v1.csv,,,,,,,,,,,,,
S042,Kyra+Impulse+Tract,repos/tract/kernels/gpu/gpu_kernels.cu,Core Team,gpu_kernels,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S059,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_009.cu,Core Team,module_009,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S075,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_025.cu,Core Team,module_025,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S079,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_029.cu,Core Team,module_029,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S102,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_052.cu,Core Team,module_052,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S119,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_069.cu,Core Team,module_069,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S123,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_073.cu,Core Team,module_073,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S133,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_083.cu,Core Team,module_083,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S139,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_089.cu,Core Team,module_089,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S143,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_093.cu,Core Team,module_093,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S148,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_098.cu,Core Team,module_098,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S149,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_099.cu,Core Team,module_099,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S150,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_100.cu,Core Team,module_100,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S163,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_113.cu,Core Team,module_113,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S171,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_121.cu,Core Team,module_121,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S173,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_123.cu,Core Team,module_123,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S179,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_129.cu,Core Team,module_129,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S188,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_138.cu,Core Team,module_138,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S193,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_143.cu,Core Team,module_143,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S197,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_147.cu,Core Team,module_147,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S203,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_153.cu,Core Team,module_153,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S212,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_162.cu,Core Team,module_162,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S217,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_167.cu,Core Team,module_167,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S228,Kyra+Impulse+Tract,repos/tract/kernels/gpu/module_178.cu,Core Team,module_178,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S021,Kyra+Impulse+Tract,repos/tract/kernels/gpu/pass_shape_solve.cu,Core Team,pass_shape_solve,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S026,Kyra+Impulse+Tract,repos/tract/kernels/gpu/tensor_core.cu,Core Team,tensor_core,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S048,Kyra+Impulse+Tract,repos/tract/kernels/gpu/tests_ir.cu,Core Team,tests_ir,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S045,Kyra+Impulse+Tract,repos/tract/kernels/gpu/views.cu,Core Team,views,P1-P2-P7,[ ],CUDA,python,python+pytest,Wave 0 (Toolchain),repos/tract/kernels/gpu,coding_plan_v1.csv,,,,,,,,,,,,,
S033,Kyra+Impulse+Tract,repos/tract/src/broadcast.rs,Core Team,broadcast,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S082,Kyra+Impulse+Tract,repos/tract/src/module_032.rs,Core Team,module_032,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S097,Kyra+Impulse+Tract,repos/tract/src/module_047.rs,Core Team,module_047,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S098,Kyra+Impulse+Tract,repos/tract/src/module_048.rs,Core Team,module_048,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S101,Kyra+Impulse+Tract,repos/tract/src/module_051.rs,Core Team,module_051,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S115,Kyra+Impulse+Tract,repos/tract/src/module_065.rs,Core Team,module_065,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S120,Kyra+Impulse+Tract,repos/tract/src/module_070.rs,Core Team,module_070,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S121,Kyra+Impulse+Tract,repos/tract/src/module_071.rs,Core Team,module_071,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S147,Kyra+Impulse+Tract,repos/tract/src/module_097.rs,Core Team,module_097,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S167,Kyra+Impulse+Tract,repos/tract/src/module_117.rs,Core Team,module_117,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S168,Kyra+Impulse+Tract,repos/tract/src/module_118.rs,Core Team,module_118,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S174,Kyra+Impulse+Tract,repos/tract/src/module_124.rs,Core Team,module_124,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S198,Kyra+Impulse+Tract,repos/tract/src/module_148.rs,Core Team,module_148,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S208,Kyra+Impulse+Tract,repos/tract/src/module_158.rs,Core Team,module_158,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S215,Kyra+Impulse+Tract,repos/tract/src/module_165.rs,Core Team,module_165,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S220,Kyra+Impulse+Tract,repos/tract/src/module_170.rs,Core Team,module_170,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S223,Kyra+Impulse+Tract,repos/tract/src/module_173.rs,Core Team,module_173,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
S229,Kyra+Impulse+Tract,repos/tract/src/module_179.rs,Core Team,module_179,P1-P2-P7,[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/tract/src,coding_plan_v1.csv,,,,,,,,,,,,,
